mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
28	28	437/4	437/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	763										
28	28	219/2	219/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	764										
28	28	439/4	439/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	765										
28	28	110	110	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	766										
28	28	441/4	441/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	767										
28	28	221/2	221/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	768										
28	28	443/4	443/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	769										
28	28	111	111	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	770										
29	29	112	112	0.0	0	0	Dynamic	4/4	1	1	0					f									
29	29	112	112	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	771										
29	29	225/2	225/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	772										
29	29	909/8	909/8	0.0	13/32	13/32	Tempo	4/4	1	1	0								𝅘𝅥=20	20.0	𝅘𝅥	20.0	0.0		
29	29	114	114	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=31	31.0	𝅘𝅥	31.0	0.0		
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	773										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	774										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	775										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	776										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	777										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	778										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	779										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	780										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	781										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	782										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	783										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	784										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	785										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	786										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	787										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	788										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	789										
29	29	114	114	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	790										
29	29	114	114	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	791										
29	29	114	114	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	792										
29	29	112	112	0.25	0	0	Chord	4/4	2	2	1/16		1/16	1	793										
29	29	449/4	449/4	0.25	1/16	1/16	Chord	4/4	2	2	1/16		1/16	1	794										
29	29	225/2	225/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16		1/16	1	795										
29	29	451/4	451/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16		1/16	1	796										
29	29	113	113	0.5	1/4	1/4	Chord	4/4	2	2	1/8		1/8	1	797										
29	29	114	114	0.25	1/2	1/2	Chord	4/4	2	2	1/16		1/16	1	798										
29	29	457/4	457/4	0.25	9/16	9/16	Chord	4/4	2	2	1/16		1/16	1	799										
29	29	229/2	229/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16		1/16	1	800										
29	29	459/4	459/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16		1/16	1	801										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	802										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	803										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	804										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	805										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	806										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	807										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	808										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	809										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	810										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	811										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	812										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	813										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	814										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	815										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	816										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	817										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	818										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	819										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	820										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	821										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	822										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	823										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	824										
29	29	115	115	0.0	3/4	3/4	Chord	4/4	2	2	0	grace32after	1/32	1	825										
29	29	115	115	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	826										
30	30	116	116	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	827										
30	30	233/2	233/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	828										
30	30	471/4	471/4	0.0	7/16	7/16	Tempo	4/4	1	1	0								𝅘𝅥=23	23.0	𝅘𝅥	23.0	0.0		
30	30	118	118	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=31	31.0	𝅘𝅥	31.0	0.0		
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	829										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	830										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	831										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	832										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	833										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	834										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/32	1	835										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	836										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	837										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	838										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	839										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	840										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	841										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	842										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	843										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	844										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	845										
30	30	118	118	0.0	1/2	1/2	Chord	4/4	1	1	0	grace32	1/64	1	846										
30	30	118	118	0.125	1/2	1/2	Chord	4/4	1	1	1/32		1/32	1	847									96	
30	30	945/8	945/8	0.125	17/32	17/32	Chord	4/4	1	1	1/32		1/32	1	848										
30	30	473/4	473/4	0.5	9/16	9/16	Chord	4/4	1	1	1/8		1/8	1	849										
30	30	475/4	475/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	850										
30	30	119	119	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	851										
30	30	477/4	477/4	0.0	13/16	13/16	Dynamic	4/4	1	1	0					f									
30	30	477/4	477/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	852									97	
30	30	239/2	239/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	853									97	
30	30	479/4	479/4	0.0	15/16	15/16	Dynamic	4/4	1	1	0					p									
30	30	479/4	479/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	854										
30	30	116	116	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	855										
30	30	465/4	465/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	856										
30	30	233/2	233/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	857										
30	30	467/4	467/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	858										
30	30	117	117	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	859										
30	30	118	118	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	860										
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	861										
30	30	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	862										
31	31	120	120	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	863										
31	31	481/4	481/4	0.0	1/16	1/16	Dynamic	4/4	1	1	0					fp									
31	31	481/4	481/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	864									98	
31	31	241/2	241/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	865									98	
31	31	483/4	483/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	866										
31	31	121	121	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	867										
31	31	485/4	485/4	0.0	5/16	5/16	Dynamic	4/4	1	1	0					fp									
31	31	485/4	485/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	868									99	
31	31	243/2	243/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	869									99	
31	31	487/4	487/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	870										
31	31	122	122	0.0	1/2	1/2	Spanner	4/4	1	1	0														13
31	31	122	122	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	871										13
31	31	489/4	489/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	872									100	13
31	31	245/2	245/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	873									100	13
31	31	491/4	491/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	874									100	13
31	31	123	123	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	875									100	13
31	31	493/4	493/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	876									100	13
31	31	247/2	247/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	877									100	13
31	31	495/4	495/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	878										13
31	31	120	120	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	879										
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	880									101	
31	31	121	121	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	881										
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	882									102	
31	31	122	122	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	883										
32	32	124	124	0.0	0	0	Dynamic	4/4	1	1	0					p									
32	32	124	124	0.0	0	0	Spanner	4/4	1	1	0														
32	32	124	124	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	884										
32	32	125	125	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	885										
32	32	126	126	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	886										
32	32	127	127	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	887										
32	32	1017/8	1017/8	0.0	25/32	25/32	Spanner	4/4	1	1	0														14
32	32	1017/8	1017/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	888									103	14
32	32	509/4	509/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	889									103	14
32	32	1019/8	1019/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	890									103	14
32	32	255/2	255/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	891									103	14
32	32	1021/8	1021/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	892									103	14
32	32	511/4	511/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	893									103	14
32	32	1023/8	1023/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	894										14
32	32	126	126	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	895										14
32	32	127	127	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	896										14
32	32	126	126	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	897										
32	32	127	127	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	898										
32	32	124	124	0.25	0	0	Chord	4/4	2	2	1/16		1/16	1	899										
32	32	497/4	497/4	0.25	1/16	1/16	Chord	4/4	2	2	1/16		1/16	1	900										
32	32	249/2	249/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16		1/16	1	901										
32	32	499/4	499/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16		1/16	1	902										
32	32	125	125	0.25	1/4	1/4	Chord	4/4	2	2	1/16		1/16	1	903										
32	32	501/4	501/4	0.25	5/16	5/16	Chord	4/4	2	2	1/16		1/16	1	904										
32	32	251/2	251/2	0.25	3/8	3/8	Chord	4/4	2	2	1/16		1/16	1	905										
32	32	503/4	503/4	0.25	7/16	7/16	Chord	4/4	2	2	1/16		1/16	1	906										
32	32	126	126	0.25	1/2	1/2	Chord	4/4	2	2	1/16		1/16	1	907										
32	32	505/4	505/4	0.25	9/16	9/16	Chord	4/4	2	2	1/16		1/16	1	908										
32	32	253/2	253/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16		1/16	1	909										
32	32	507/4	507/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16		1/16	1	910										
32	32	127	127	0.25	3/4	3/4	Chord	4/4	2	2	1/16		1/16	1	911										
32	32	509/4	509/4	0.25	13/16	13/16	Chord	4/4	2	2	1/16		1/16	1	912										
32	32	255/2	255/2	0.25	7/8	7/8	Chord	4/4	2	2	1/16		1/16	1	913										
32	32	511/4	511/4	0.25	15/16	15/16	Chord	4/4	2	2	1/16		1/16	1	914										
33	33	128	128	0.0	0	0	Dynamic	4/4	1	1	0					p									
33	33	128	128	0.0	0	0	Spanner	4/4	1	1	0														
33	33	128	128	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	915										
33	33	129	129	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	916										
33	33	130	130	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	917										
33	33	131	131	0.125	3/4	3/4	Chord	4/4	1	1	1/32		1/32	1	918										
33	33	1049/8	1049/8	0.0	25/32	25/32	Spanner	4/4	1	1	0														15
33	33	1049/8	1049/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32		1/32	1	919									104	15
33	33	525/4	525/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32		1/32	1	920									104	15
33	33	1051/8	1051/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	921									104	15
33	33	263/2	263/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32		1/32	1	922									104	15
33	33	1053/8	1053/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32		1/32	1	923									104	15
33	33	527/4	527/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	924									104	15
33	33	1055/8	1055/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	925										15
33	33	130	130	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	926										15
33	33	131	131	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	927										15
33	33	130	130	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	928										
33	33	131	131	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	929										
33	33	128	128	0.25	0	0	Chord	4/4	2	2	1/16		1/16	1	930										
33	33	513/4	513/4	0.25	1/16	1/16	Chord	4/4	2	2	1/16		1/16	1	931										
33	33	257/2	257/2	0.25	1/8	1/8	Chord	4/4	2	2	1/16		1/16	1	932										
33	33	515/4	515/4	0.25	3/16	3/16	Chord	4/4	2	2	1/16		1/16	1	933										
33	33	129	129	0.25	1/4	1/4	Chord	4/4	2	2	1/16		1/16	1	934										
33	33	517/4	517/4	0.25	5/16	5/16	Chord	4/4	2	2	1/16		1/16	1	935										
33	33	259/2	259/2	0.25	3/8	3/8	Chord	4/4	2	2	1/16		1/16	1	936										
33	33	519/4	519/4	0.25	7/16	7/16	Chord	4/4	2	2	1/16		1/16	1	937										
33	33	130	130	0.25	1/2	1/2	Chord	4/4	2	2	1/16		1/16	1	938										
33	33	521/4	521/4	0.25	9/16	9/16	Chord	4/4	2	2	1/16		1/16	1	939										
33	33	261/2	261/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16		1/16	1	940										
33	33	523/4	523/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16		1/16	1	941										
33	33	131	131	0.25	3/4	3/4	Chord	4/4	2	2	1/16		1/16	1	942										
33	33	525/4	525/4	0.25	13/16	13/16	Chord	4/4	2	2	1/16		1/16	1	943										
33	33	263/2	263/2	0.25	7/8	7/8	Chord	4/4	2	2	1/16		1/16	1	944										
33	33	527/4	527/4	0.25	15/16	15/16	Chord	4/4	2	2	1/16		1/16	1	945										
34	34	132	132	0.0	0	0	Dynamic	4/4	1	1	0					p									
34	34	132	132	0.0	0	0	Spanner	4/4	1	1	0														
34	34	132	132	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	946		ornamentTurn							105	
34	34	265/2	265/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4		1/4	1	947										
34	34	267/2	267/2	0.0	3/8	3/8	Spanner	4/4	1	1	0														16
34	34	267/2	267/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	948									106	16
34	34	535/4	535/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	949										16
34	34	134	134	0.0	1/2	1/2	Dynamic	4/4	1	1	0					f									16
34	34	134	134	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	950									107	16
34	34	537/4	537/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	951										16
34	34	1079/8	1079/8	0.0	23/32	23/32	Dynamic	4/4	1	1	0					p									16
34	34	1079/8	1079/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	952										16
34	34	135	135	0.375	3/4	3/4	Chord	4/4	1	1	3/32		1/16	3/2	953									108	16
34	34	1083/8	1083/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	954										16
34	34	271/2	271/2	0.375	7/8	7/8	Chord	4/4	1	1	3/32		1/16	3/2	955									109	16
34	34	1087/8	1087/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	956										16
34	34	132	132	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	957										
34	34	529/4	529/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	958										
34	34	265/2	265/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	959										
34	34	531/4	531/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	960										
34	34	133	133	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	961										
34	34	533/4	533/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	962										
34	34	267/2	267/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	963										
34	34	535/4	535/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	964										
34	34	134	134	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	965										
34	34	537/4	537/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	966										
34	34	269/2	269/2	0.0	5/8	5/8	Dynamic	4/4	2	1	0					p									
34	34	269/2	269/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	967										
34	34	539/4	539/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	968										
34	34	135	135	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	969										
34	34	541/4	541/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	970										
34	34	271/2	271/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	971										
34	34	543/4	543/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	972										
35	35	136	136	0.0	0	0	Spanner	4/4	1	1	0														
35	35	136	136	0.375	0	0	Chord	4/4	1	1	3/32		1/16	3/2	973									110	
35	35	1091/8	1091/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	974										
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	975										
35	35	137	137	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	976										
35	35	549/4	549/4	0.0	5/16	5/16	Spanner	4/4	1	1	0														17
35	35	549/4	549/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32		1/32	1	977									111	17
35	35	1099/8	1099/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	978									111	17
35	35	275/2	275/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	979									111	17
35	35	1101/8	1101/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	980									111	17
35	35	551/4	551/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	981									111	17
35	35	1103/8	1103/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	982										17
35	35	138	138	0.0	1/2	1/2	Dynamic	4/4	1	1	0					f									17
35	35	138	138	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	983									112	17
35	35	553/4	553/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	984										17
35	35	1111/8	1111/8	0.0	23/32	23/32	Dynamic	4/4	1	1	0					p									17
35	35	1111/8	1111/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	985										17
35	35	139	139	0.375	3/4	3/4	Chord	4/4	1	1	3/32		1/16	3/2	986									113	17
35	35	1115/8	1115/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	987										17
35	35	279/2	279/2	0.375	7/8	7/8	Chord	4/4	1	1	3/32		1/16	3/2	988									114	17
35	35	1119/8	1119/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	989										17
35	35	136	136	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	990										
35	35	545/4	545/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	991										
35	35	273/2	273/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	992										
35	35	547/4	547/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	993										
35	35	137	137	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	994										
35	35	549/4	549/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	995										
35	35	275/2	275/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	996										
35	35	551/4	551/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	997										
35	35	138	138	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	998										
35	35	553/4	553/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	999										
35	35	277/2	277/2	0.0	5/8	5/8	Dynamic	4/4	2	1	0					p									
35	35	277/2	277/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1000										
35	35	555/4	555/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1001										
35	35	139	139	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1002										
35	35	557/4	557/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1003										
35	35	279/2	279/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1004										
35	35	559/4	559/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1005										
36	36	140	140	0.0	0	0	Spanner	4/4	1	1	0														
36	36	140	140	0.375	0	0	Chord	4/4	1	1	3/32		1/16	3/2	1006									115	
36	36	1123/8	1123/8	0.125	3/32	3/32	Chord	4/4	1	1	1/32		1/32	1	1007										
36	36	281/2	281/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1008										
36	36	141	141	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1009										
36	36	565/4	565/4	0.0	5/16	5/16	Spanner	4/4	1	1	0														18
36	36	565/4	565/4	0.125	5/16	5/16	Chord	4/4	1	1	1/32		1/32	1	1010									116	18
36	36	1131/8	1131/8	0.125	11/32	11/32	Chord	4/4	1	1	1/32		1/32	1	1011									116	18
36	36	283/2	283/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32		1/32	1	1012									116	18
36	36	1133/8	1133/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32		1/32	1	1013									116	18
36	36	567/4	567/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	1014									116	18
36	36	1135/8	1135/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	1015										18
36	36	142	142	0.0	1/2	1/2	Dynamic	4/4	1	1	0					f									18
36	36	142	142	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1016									117	18
36	36	569/4	569/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1017										18
36	36	1143/8	1143/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32		1/32	1	1018										18
36	36	143	143	0.0	3/4	3/4	Dynamic	4/4	1	1	0					p									18
36	36	143	143	0.375	3/4	3/4	Chord	4/4	1	1	3/32		1/16	3/2	1019									118	18
36	36	1147/8	1147/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32		1/32	1	1020										18
36	36	287/2	287/2	0.375	7/8	7/8	Chord	4/4	1	1	3/32		1/16	3/2	1021									119	18
