mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	tempo	qpm	slur
68	68	811/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1239				95
68	68	203	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1240				95
68	68	813/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1241				95
68	68	407/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1242				95
68	68	815/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1243				
68	68	201	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1244				
69	69	204	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	1245				96
69	69	411/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1246				96
69	69	823/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1247				96
69	69	206	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1248				96
69	69	825/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1249				96
69	69	413/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1250				96
69	69	827/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1251				
69	69	204	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1252				
69	69	817/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1253				
69	69	409/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1254				
69	69	819/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1255				
69	69	205	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1256				
69	69	821/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1257				
69	69	411/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1258				
69	69	823/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1259				
69	69	206	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1260				
69	69	825/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1261				
69	69	413/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1262				
69	69	827/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1263				
70	70	207	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1264				
70	70	208	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1265				
70	70	209	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1266				
70	70	207	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1267				
70	70	829/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1268				
70	70	415/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1269				
70	70	831/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1270				
70	70	208	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1271				
70	70	833/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1272				
70	70	417/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1273				
70	70	835/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1274				
70	70	209	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1275				
70	70	837/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1276				
70	70	419/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1277				
70	70	839/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1278				
71	71	210	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	1279				
71	71	423/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	1280				97
71	71	1693/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	1281				97
71	71	847/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	1282				97
71	71	1695/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	1283				
71	71	212	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1284				
71	71	425/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1285				
71	71	212	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	1286				
71	71	210	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	1287				
71	71	841/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	1288				
71	71	421/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	1289				
71	71	843/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	1290				
71	71	211	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	1291				
71	71	845/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	1292				
71	71	423/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	1293				
71	71	847/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	1294				
71	71	212	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	1295				
71	71	849/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	1296				
71	71	425/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	1297				
71	71	851/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	1298				
72	72	213	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1299				98
72	72	853/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1300				98
72	72	427/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1301				
72	72	855/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1302	articStaccatissimoBelow			
72	72	214	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	1303				99
72	72	857/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	1304				99
72	72	429/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1305				
72	72	859/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1306	articStaccatissimoAbove			
72	72	215	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1307				100
72	72	861/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1308				100
72	72	431/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1309				100
72	72	863/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1310				
72	72	213	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1311				
72	72	431/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1312				101
73	73	216	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1313				102
73	73	865/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1314				102
73	73	433/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1315				
73	73	867/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1316	articStaccatissimoBelow			
73	73	217	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	1317				103
73	73	869/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	1318				103
73	73	435/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	1319				
73	73	871/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	1320	articStaccatissimoAbove			
73	73	218	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	1321				104
73	73	873/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	1322				104
73	73	437/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	1323				104
73	73	875/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	1324				
73	73	216	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1325				
73	73	437/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1326				105
74	74	219	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1327				
74	74	220	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1328				
74	74	219	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1329				
74	74	220	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1330				
