mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	tempo	qpm	slur
59	59	471/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	945				
59	59	943/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	946				
60	60	236	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	947	ornamentTrill			16
60	60	947/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	948				
60	60	237	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	949				
60	60	236	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	950				
60	60	945/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	951				
60	60	473/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	952				
60	60	947/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	953				
60	60	237	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	954				
60	60	949/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	955				
60	60	475/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	956				
60	60	951/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	957				
60	60	238	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	958				
60	60	953/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	959				
60	60	477/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	960				
60	60	955/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	961				
60	60	239	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	962				
60	60	957/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	963				
60	60	479/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	964				
60	60	959/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	965				
61	61	240	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	966				17
61	61	481/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	967				
61	61	241	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	968				18
61	61	485/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	969				18
61	61	971/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	970				18
61	61	243	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	971				
61	61	487/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	972	articStaccatissimoAbove			
61	61	240	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	973				
61	61	961/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	974				
61	61	481/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	975				
61	61	963/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	976				
61	61	241	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	977				
61	61	965/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	978				
61	61	483/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	979				
61	61	967/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	980				
61	61	242	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	981				
61	61	969/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	982				
61	61	485/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	983				
61	61	971/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	984				
61	61	243	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	985				
61	61	973/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	986				
61	61	487/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	987				
61	61	975/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	988				
62	62	244	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	989	ornamentTrill			19
62	62	979/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	990				
62	62	245	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	991				
62	62	244	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	992				
62	62	977/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	993				
62	62	489/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	994				
62	62	979/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	995				
62	62	245	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	996				
62	62	981/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	997				
62	62	491/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	998				
62	62	983/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	999				
62	62	246	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1000				
62	62	985/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1001				
62	62	493/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1002				
62	62	987/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1003				
62	62	247	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1004				
62	62	989/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1005				
62	62	495/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1006				
62	62	991/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1007				
63	63	248	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1008				
63	63	997/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1009				
63	63	499/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1010				
63	63	999/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1011				
63	63	250	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1012				
63	63	1005/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1013				
63	63	503/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1014				
63	63	1007/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1015				
63	63	993/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1016				
63	63	497/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1017				
63	63	995/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1018				
63	63	249	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1019				
63	63	1001/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1020				
63	63	501/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1021				
63	63	1003/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1022				
63	63	251	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1023				
64	64	252	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1024				
64	64	1013/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1025				
64	64	507/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1026				
64	64	1015/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1027				
64	64	254	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1028				
64	64	1021/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1029				
64	64	511/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1030				
64	64	1023/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1031				
64	64	1009/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1032				
64	64	505/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1033				
64	64	1011/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1034				
64	64	253	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1035				
64	64	1017/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1036				
64	64	509/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1037				
64	64	1019/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1038				
64	64	255	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1039				
65	65	256	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1040				
65	65	1029/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1041				
65	65	515/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1042				
65	65	1031/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1043				
65	65	258	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1044				
65	65	1037/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1045				
65	65	519/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1046				
65	65	1039/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1047				
65	65	1025/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1048				
65	65	513/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1049				
65	65	1027/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1050				
65	65	257	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1051				
65	65	1033/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1052				
65	65	517/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1053				
65	65	1035/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1054				
65	65	259	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1055				
66	66	260	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1056				
66	66	1045/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1057				
66	66	523/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1058				
66	66	1047/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1059				
66	66	262	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1060				
66	66	1053/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1061				
66	66	527/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1062				
66	66	1055/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1063				
66	66	1041/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1064				
66	66	521/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1065				
66	66	1043/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1066				
66	66	261	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1067				
66	66	1049/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1068				
66	66	525/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1069				
66	66	1051/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1070				
66	66	263	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1071				
67	67	264	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1072				
67	67	266	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura		1/8	1	1073				
67	67	266	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1074				
67	67	267	0.0	3/4	3/4	Chord	4/4	1	1	0	appoggiatura		1/8	1	1075				
67	67	267	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1076				
67	67	529/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1077				
67	67	265	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1078				
67	67	531/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1079				
67	67	266	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1080				
67	67	533/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1081				
67	67	267	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1082				
67	67	535/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1083				
68	68	268	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1084				
68	68	270	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura		1/8	1	1085				
68	68	270	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1086				
68	68	271	0.0	3/4	3/4	Chord	4/4	1	1	0	appoggiatura		1/8	1	1087				
68	68	271	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1088				
68	68	537/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1089				
68	68	269	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1090				
68	68	539/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1091				
68	68	270	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1092				
68	68	541/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1093				
68	68	271	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1094				
68	68	543/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1095				
69	69	272	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1096				
69	69	545/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1097				
69	69	1091/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1098				
69	69	273	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1099				
69	69	1093/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1100				
69	69	547/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1101				
69	69	1095/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1102				
69	69	274	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1103				
69	69	1097/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1104				
69	69	549/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1105				
69	69	1099/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1106				
69	69	275	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1107				
69	69	1101/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1108				
69	69	551/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1109				
69	69	1103/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1110				
69	69	272	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1111				
69	69	1089/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1112				
69	69	545/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1113				
69	69	1091/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1114				
69	69	273	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1115				
69	69	1093/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1116				
69	69	547/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1117				
69	69	1095/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1118				
69	69	274	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1119				
69	69	1097/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1120				
69	69	549/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1121				
69	69	1099/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1122				
69	69	275	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1123				
69	69	1101/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1124				
69	69	551/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1125				
69	69	1103/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1126				
70	70	276	0.0	0	0	Chord	4/4	1	1	0	grace16after		1/32	1	1127				
70	70	276	0.0	0	0	Chord	4/4	1	1	0	grace16after		1/32	1	1128				
70	70	276	4.0	0	0	Chord	4/4	1	1	1			1	1	1129	ornamentTrill			
70	70	276	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1130				
70	70	1105/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1131				
70	70	553/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1132				
70	70	1107/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1133				
70	70	277	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1134				
70	70	1109/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1135				
70	70	555/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1136				
70	70	1111/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1137				
70	70	278	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1138				
70	70	1113/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1139				
70	70	557/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1140				
70	70	1115/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1141				
70	70	279	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1142				
70	70	1117/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1143				
70	70	559/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1144				
70	70	1119/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1145				
71	71	280	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1146				
71	71	281	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1147				
71	71	1125/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1148				
71	71	563/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1149				
71	71	1127/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1150				
71	71	282	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1151				
71	71	1129/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1152				
71	71	565/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1153				
71	71	1131/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1154				
71	71	283	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1155				
71	71	1133/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1156				
71	71	567/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1157				
71	71	1135/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1158				
71	71	280	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1159				
71	71	283	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1160				
72	72	284	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1161				
72	72	285	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1162				
72	72	1141/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1163				
72	72	571/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1164				
72	72	1143/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1165				
72	72	286	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1166				
72	72	1145/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1167				
72	72	573/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1168				
72	72	1147/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1169				
72	72	287	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1170				
72	72	1149/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1171				
72	72	575/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1172				
72	72	1151/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1173				
72	72	284	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1174				
72	72	287	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1175				
73	73	288	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1176				
73	73	289	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1177				
73	73	290	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1178				
73	73	288	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1179				
73	73	289	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1180				
73	73	290	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1181				
